ID,Text,Label
@mobashiramansur663,ওর পুটকিতে ডিম ভরানো হোক আমাদের ইমোশোন নিয়ে খেলার জন্য।<br>ছাত্র রাজনীতি চাই না বলে আন্দোলন করে এখন রাজনীতি করতেছে,0
@Helaluddin-b1n,ধন্যবাদ ভাইকে আন্দোলন সফল হওয়ার নেতৃত্ব দেওয়ার জন্য,1
@shahadathosen340,আলহামদুলিল্লাহ শুকরান,1
@ARMASUM-s1h,ধন্যবাদ,1
@najifaatikaalorpoth.3657,"Alhamdulillah, আল্লাহ নেক হায়াত দান করুন।",1
@Abulkalam-d9e,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ আলহামদুলিল্লাহ,1
@tausifaahmed7668,Allah akbar,1
@atik99539,"আলহামদুলিল্লাহ, আমাদের ভাই",1
@habibzilany5494,Shibir jindabad,1
@mofijurrahman986,একমাত্র মুনাফিকরা ভিবিন্ন রুপ ধারণ করতে পারে,0
@ibrahimsheikh1896,"ইসলামী ছাত্রশিবির সৎ, মেধাবী ও দেশপ্রেমিক ছাত্রদের সংগঠন যারা দেশের স্বার্থে জীবন দিতে জানে।",1
@Norolislam-qb2tq,আললাহুআকবার❤❤❤😢,1
@Norolislam-qb2tq,মাসাআললাহ তাবারকাললাহ ফি হায়াতি❤❤❤❤❤❤,1
@alimiah4487,"Well since Hasina flied to India.. a lot of BNP members have been taking over the corruption from AL, taking part in syndicate  and many BNP members have been reported by many media channels but not one Jamaat-e-islami member have so far been  involved in this corruption",1
@shafi092,"সৎ, দক্ষ  এবং মেধাবীরদের সংগঠন ছাত্রশিবির",1
@sadekhossain-fn3zh,আলহামদুলিল্লাহ,1
@sislamsajib2378,খাগড়াছড়ির গর্ব ❤️,1
@Imran-dg1,সালারা অনেক খারাপ 😡😡,0
@MDMOFIZUL-qw4hx,ঠিক কথা বলেছেন তিনি,1
@AbdulHamid-pm8dm,University te chatro Rajneeti  Nishiddho kora obossoi drkr...kono dolvittik Rajneeti kono khetrei thaka uchit noy...deser jonno mongoljonok noy..somaj a bivokti sristi hoy...kew ja te pesha ke obolombon kore dol bazi na krte pa re ta nischit kora joruri...orthat je bebsayee tar porichoy sudu beboshayee.. Kew ainjibi ho le tar porichoy sudu ainjibi...rajnoitik kono porichoy thakbe na..,0
@RabiulIslam-g3e,বাংলাদেশের একমাত্র আদর্শ সংগঠন জামাত শিবির,1
@tofajjaltofajjal9259,আলহামদুলিল্লাহ,1
@masudmasud996,আমিন,1
@bakibillah3657,হাসিনা ঠিকই বুঝেছিলো পরোক্ষ আন্দোলন টা জামাত শিবির করেছে....  এইজন্য তড়িঘড়ি করে জামাত শিবির কে নিষিদ্ধ করা হয় বেআইনিভাবে....  তার সুফল টাও আওয়ামিলীগ পেয়ে ৫ দিন পরই...  ১ তারিখ নিষিদ্ধ করেছে ৫ তারিখ উনি হাসিনা নিজেই নিজেকে নিষিদ্ধ করে চলে গেছেন দেশের বাইরে,2
@souravhassan543,আলহামদুলিল্লাহ 😊,1
@soharabhossen6168,"চারদলীয়জোট সরকারের সময় জানতাম শিবির মানেই ডেঞ্জারাস সন্ত্রাসী। <br>আমার কথার সাথে যারা একমত হবেন না,  তারা ধৈর্য ধরে নির্বাচন পর্যন্ত অপেক্ষা করেন, তারপর প্রমান পাবেন।",0
@AffectionateComputerChip-im9so,তাহলে শেখ হাসিনার কথাই সত্য হলো রাজাকারদের হাতে ছিল এই আনদোলন,1
@imranshaque4243,"আলহামদুলিল্লাহ,, অবাক,, অসম্ভব,, বিষয় সামনে আসতেছে ইনশাল্লাহ,, যেগুলো আমরা  জনগণ কল্পনাও করি নাই ,, সত্যি কথা বলতে রাজনীতির আলোচনার ভিতরে জামাতের এ সমস্ত বিষয় যখন ঘন ঘন উঠে আসতেছে,, এগুলা শুনলে শরীর শিহরে উঠে,, মনে হয়,, এটা মনে হয় আল্লাহর কোরআনের শান্তির বাতাস,,, এমন একটা জিনিস সামনে হয়তো পাবো,, অপরদিকে দেশের সমস্যা,, সন্ত্রাস,, সংঘাত,, চুরি চাঁদাবাজি  খুন এগুলা দেখি তখন আবার দুর্বল হয়ে যায়,, আল্লাহ তুমি সকল সমস্যা সমাধান করো,, সংঘাত বন্ধ কোরে ন্যায় নীতি  সামনে এনে দেশে  শান্তি দিয়ে দাও।।",1
@abuhanif3680,Chattro Shibir is the best organisation for students of Bangladesh.,1
@princemorsalin5757,আলহামদুলিল্লাহ,1
@tasnimulhasan876,২৪ শের ছাএ জনতা নয় ছাএ শিবির কর্মীরা ও অন্যান্য দলীয় কমীরা।<br>জামায়াত শিবিরের নেতা সাঈদ সহ অনেকেই নিহত হয়েছে।,2
@mdfiroj-kp3zm,আমরা তো ওরে গুজি,0
@mdratul366,ইসলামি ছাত্রশিবির জিন্দাবাদ,1
@RAC488,"ইসলামী ফ্যাসিবাদী হবে কেন? আওয়ামী ফ্যাসিবাদী হবে ঠিক করে পড়া যায় না ?😠 <a href=""https://www.youtube.com/watch?v=Dt70TLrjkSU&amp;t=106"">1:46</a>",1
@Ahmed-mf1el,ছাত্র শিবির একমাত্র আল্লাহ ছারা কাউকে ভয় করে না ☝️🥰,1
@shaheenalammasum5813,শিবিরের ভাইয়েরা খুব ভালো হয়,1
@md.musamollah1687,মাশা আল্লাহ  সুন্দর বক্তব্য,1
@mdroshidhatiya8071,"শিবির না হলে শেখ হাসিনাকে ক্ষমতাচুত করার হেডম দেশে কারো নাই, আল্লাহ চাড়া",1
@RockyBhai7163-k1s,আলহামদুলিল্লাহ,1
@MamunMia-t8p,আলহামদুলিল্লাহ ❤,1
@robiul2555,বাংলাদেশ জামায়াতে ইসলামী জিন্দাবাদ,1
@robiul2555,আলহামদুলিল্লাহ,1
@hanjalaislamicmedia,শিবির শিবির শিবির শিবির শিবির শিবির,2
@mastizz4203,"আমি শিবিরকে দেখেছি একদম কাছে থেকে, তাদের মত মুনাফিক সংগঠন বাংলাদেশে একটাও নাই।<br>২০১৩ সালে ঢাকা মহানগর দক্ষিণ শিবিরের এক নেতা নাম মোখলেছুর রহমান আমাকে বলে বাবা মা আমাকে জান্নাতে নিতে পারবেনা মানে তিনি বলতে চাইছে মায়ের পায়ের নিচে সন্তানের বেহেশত এইটা তিনি বিশ্বাস করেন না।<br>আমাকে অনেক ভাবে ব্রেইন ওয়াশ করতে চাইছে কিন্তু আল্লাহর রহমতে তাদের ফাঁদে পা দেইনাই। আমি ২০১৩ সালে যখন রেসিডেনসিয়াল মডেল কলেজে ভর্তি হই তখন আমার ফ্রেন্ড আমাকে কৌশলে শিবিরের মেসে উঠাইছিলো আর তখনই তাদের কর্মকাণ্ড আমি দেখতে শুরু করি। তারা ফরয নামাজ পড়ে কিন্তু সুন্নত পড়তে তাদের বেশ অনিহা।<br>আবার বলতো নেতার কথা অমান্য করলে রাসূল সাঃ কে অমান্য করা হয়।<br>২০১৩ সালে মিরপুর রোডে যত বাস পোড়াইছে পেট্রোল বোমা দিয়ে সব শিবিরের কাজ ছিলো কারণ আমি দেখেছি পত্রিকায় তাদের চেহারা আসছিলো।<br>ভাগ্য ভালো আমি তাদের মুনাফিকী বুঝতে পেরে তখনই মেস ছেড়ে দিয়েছিলাম।<br>এরা ধর্মকে পুঁজি করে নিজেদের স্বার্থ হাসিল করার জন্যই রাজনীতি করে।<br><br>আমি চোখে যা দেখেছি এখন আমাকে হাজারবার শিবিরের গুণগান শুনায় লাভ হবেনা কারণ আমি তাদের আসল রূপ দেখেছি।<br>তৎকালীন নেতা মোখলেছুর রহমান শাপলা চত্বর নাশকতায় জড়িত ছিলো। এই নাশকতার কথা মেসে এসে স্বগৌরবে বলতো যাতে অন্যান্য পোলাপান উৎসাহ পায়।<br>তারা যে ব্রেইন ওয়াশ করে সেটা বুঝার জন্য বেশি কিছুনা শুধু একটা বিষয় লক্ষ্য করলেই হয় সেটা হলো তাদের মেইন টার্গেট থাকে স্কুল, কলেজের কোমলমতি স্টুডেন্ট দের টার্গেট করা কারণ এদেরকে ব্রেইন ওয়াশ করা যায় ইজিলি। তারপর টার্গেট করে ইউনিভার্সিটির একদম ফ্রেশারদের যারা থাকার জন্য হল, মেস খুঁজে তাদের।",0
